KIDS,PERINSCQ,FDHOMECQ,UTILCQ
1.0,12373.6122,1733.3333,1230.0
0.0,0.0,260.0,314.0
0.0,1951.1668,476.6667,700.0
0.0,637.5,216.6667,723.0
0.0,4464.8334,390.0,432.0
0.0,191.3334,260.0,100.0
1.0,796.2,650.0,1362.0
0.0,1769.6284,1473.3333,1750.0
0.0,238.0,606.6667,1091.0
0.0,382.5,736.6667,652.0
0.0,0.0,303.3333,156.0
1.0,1263.0334,693.3333,1364.0
0.0,1808.1666,910.0,604.0
0.0,382.5,520.0,480.0
1.0,618.1666,1213.3333,1025.0
1.0,1491.25,650.0,366.0
0.0,134.1667,325.0,144.0
0.0,48.4667,238.3333,44.0
0.0,884.8142,411.6667,328.0
1.0,624.5667,563.3333,435.0
1.0,1560.5642,1560.0,690.0
1.0,61.1667,476.6667,102.0
0.0,204.0,433.3333,217.0
1.0,510.0,1135.3333,446.0
0.0,267.75,173.3333,145.0
0.0,382.5,303.3333,239.0
1.0,1309.6667,421.6667,305.0
1.0,165.75,216.6667,191.0
0.0,884.8142,520.0,360.0
0.0,127.5,216.6667,270.0
0.0,1400.5,346.6667,496.0
0.0,286.7167,265.6667,102.0
0.0,394.2833,255.6667,546.0
1.0,411.0833,606.6667,751.6667
1.0,325.1667,606.6667,463.0
1.0,578.1333,650.0,473.0
1.0,1182.8833,1950.0,927.0
0.0,286.9167,366.6667,209.0
0.0,338.5167,585.0,330.0
0.0,478.1667,130.0,240.0
0.0,0.0,260.0,701.0
0.0,160.9167,468.0,384.0
0.0,0.0,606.6667,301.0
0.0,285.3333,364.0,314.0
0.0,365.0167,65.0,450.0
1.0,733.1667,416.0,336.0
0.0,0.0,195.0,195.0
0.0,583.3333,173.3333,425.0
0.0,0.0,151.6667,195.0
0.0,732.4167,468.0,512.0
0.0,951.5,455.0,362.0
1.0,414.4167,585.0,331.0
1.0,726.4167,195.0,165.0
1.0,0.0,693.3333,590.6667
0.0,0.0,473.0,415.0
1.0,114.8333,606.6667,330.0
0.0,1012.0667,325.0,476.0
1.0,1157.75,390.0,495.0
0.0,293.25,281.6667,196.0
0.0,0.0,346.6667,996.0
1.0,816.55,433.3333,474.0
1.0,993.8333,1083.3333,589.0
0.0,318.8333,225.3333,390.0
0.0,15.3333,130.0,50.0
1.0,250.4167,433.3333,380.0
0.0,25.8333,173.3333,21.0
0.0,0.0,346.6667,218.0
0.0,0.0,65.0,90.0
0.0,386.0,411.6667,299.0
0.0,1614.4167,585.0,440.0
1.0,82.9167,151.6667,190.0
0.0,204.0,151.6667,200.0
0.0,325.1667,411.6667,130.0
0.0,204.0,433.3333,686.0
0.0,884.8142,281.6667,782.0
0.0,702.6666,260.0,194.0
0.0,636.5,390.0,445.0
0.0,267.75,130.0,179.0
1.0,884.8142,696.0,728.0
0.0,21.6667,193.3333,54.0
1.0,222.5833,446.3333,548.0
1.0,0.0,260.0,500.0
0.0,0.0,182.0,265.0
0.0,107.7333,216.6667,0.0
0.0,350.6667,21.6667,173.0
1.0,219.0167,736.6667,235.0
0.0,0.0,216.6667,258.6667
1.0,609.2667,563.3333,380.0
1.0,676.4166,446.3333,384.0
0.0,1205.7475,1083.3333,836.0
0.0,0.0,86.6667,0.0
0.0,0.0,390.0,125.0
0.0,133.9167,346.6667,680.0
0.0,136.25,43.3333,214.0
0.0,151.6333,195.0,62.0
1.0,436.15,563.3333,340.0
0.0,155.3167,498.3333,714.0
1.0,790.5,996.6667,297.0
0.0,0.0,173.3333,310.0
0.0,191.25,368.3333,236.0
0.0,22.9167,65.0,21.0
1.0,1394.8142,1191.6667,444.0
0.0,0.0,216.6667,986.0
0.0,2699.9167,468.0,744.0
1.0,3324.3142,671.6667,835.0
0.0,718.85,173.3333,163.0
0.0,170.4333,130.0,99.0
0.0,86.7167,238.3333,614.0
0.0,70.1667,476.6667,185.0
0.0,0.0,390.0,241.0
0.0,95.6667,216.6667,272.0
1.0,345.1167,455.0,55.0
0.0,533.6833,346.6667,422.0
0.0,0.0,173.3333,285.0
0.0,459.75,411.6667,409.0
0.0,318.75,173.3333,100.0
0.0,0.0,244.3333,0.0
0.0,183.5833,286.0,174.6667
1.0,203.9333,823.3333,695.0
0.0,0.0,160.3333,77.0
0.0,0.0,615.6667,581.3333
0.0,1417.0833,411.6667,320.0
0.0,0.0,173.3333,261.6667
0.0,2.5833,21.6667,0.0
1.0,91.0333,325.0,113.0
0.0,1221.4167,944.6667,547.3333
1.0,23.6667,606.6667,348.0
1.0,1272.8333,537.3333,1027.0
1.0,884.8142,866.6667,839.0
0.0,0.0,223.3333,274.0
0.0,12.4167,130.0,0.0
0.0,0.0,216.6667,185.0
1.0,408.0,606.6667,344.0
0.0,339.6667,541.6667,310.0
0.0,585.9,130.0,215.0
1.0,102.0,606.6667,146.0
0.0,0.0,346.6667,264.0
0.0,308.7,585.0,285.0
1.0,18.3333,195.0,200.0
0.0,0.0,216.6667,0.0
0.0,510.0,390.0,400.0
0.0,46.8833,17.3333,21.0
0.0,814.0,823.3333,610.0
1.0,223.1667,433.3333,404.0
1.0,255.0833,650.0,451.0
0.0,0.0,173.3333,257.0
0.0,299.6667,736.6667,1213.0
0.0,573.8333,520.0,357.0
1.0,884.8142,511.3333,490.0
0.0,235.4,411.6667,215.6667
1.0,81.8333,411.6667,176.0
0.0,592.9167,0.0,170.0
0.0,198.0,195.0,676.3333
0.0,0.0,845.0,354.0
0.0,255.0,459.3333,462.0
1.0,685.1667,585.0,472.0
0.0,0.0,303.3333,50.0
1.0,204.0,585.0,590.0
0.0,0.0,216.6667,381.0
0.0,458.1,216.6667,271.0
1.0,1393.5833,520.0,540.0
0.0,76.5,358.0,91.0
1.0,0.0,173.3333,0.0
0.0,1311.5,353.3333,343.6667
0.0,91.8333,52.0,140.0
0.0,365.1,585.0,560.0
1.0,38.25,195.0,130.0
0.0,395.25,433.3333,457.0
1.0,884.8142,455.0,250.0
1.0,505.7333,758.3333,552.0
0.0,0.0,303.3333,210.0
0.0,884.8142,563.3333,1020.0
0.0,0.0,436.6667,499.0
0.0,99.1667,86.6667,215.3333
0.0,420.75,671.6667,507.0
1.0,796.9167,1040.0,405.0
1.0,159.4167,433.3333,473.0
0.0,0.0,0.0,621.0
0.0,93.3333,138.6667,0.0
1.0,154.3333,368.3333,285.0
0.0,3.1667,195.0,0.0
0.0,1288.5975,442.0,523.0
0.0,0.0,593.6667,504.0
1.0,884.8142,476.6667,12.0
1.0,446.3333,390.0,466.0
0.0,0.0,151.6667,40.0
0.0,652.9333,996.6667,492.0
0.0,0.0,433.3333,98.0
1.0,546.5,650.0,268.0
1.0,247.3333,173.3333,300.0
0.0,1541.6666,715.0,105.0
0.0,0.0,216.6667,101.0
1.0,865.45,433.3333,180.0
0.0,350.6667,130.0,372.0
1.0,248.6667,520.0,415.0
0.0,465.4167,86.6667,60.0
0.0,6.4167,195.0,176.0
0.0,3254.3212,650.0,519.6667
1.0,884.8142,346.6667,115.0
0.0,1025.0642,364.3333,321.0
0.0,967.3333,242.6667,349.0
0.0,0.0,433.3333,127.0
0.0,368.8333,346.6667,105.0
0.0,5.75,65.0,0.0
1.0,1252.75,346.6667,286.0
0.0,884.8142,281.6667,588.0
0.0,0.0,108.3333,30.0
0.0,235.9333,65.0,214.0
1.0,518.25,151.6667,308.0
1.0,1243.8975,1105.0,228.0
1.0,161.5,433.3333,123.0
0.0,735.0,368.3333,538.0
1.0,0.0,1300.0,166.0
0.0,178.5,346.6667,123.0
0.0,0.0,390.0,141.0
1.0,757.1667,476.6667,505.0
0.0,318.75,277.0,213.0
1.0,213.3833,411.6667,175.0
0.0,0.0,108.3333,319.0
0.0,153.0,216.6667,160.0
0.0,0.0,390.0,165.0
0.0,0.0,208.0,110.0
0.0,0.0,461.0,310.0
0.0,764.3333,368.3333,371.0
0.0,703.3333,541.6667,602.0
1.0,4737.3642,216.6667,667.0
0.0,0.0,281.6667,280.0
1.0,995.1,650.0,630.0
1.0,1347.5309,866.6667,927.0
0.0,232.0,151.6667,199.0
0.0,363.0,896.6667,294.0
0.0,1143.9167,86.6667,521.0
0.0,440.8334,173.3333,402.0
0.0,0.0,260.0,316.6667
0.0,478.1667,325.0,430.0
0.0,318.75,585.0,310.0
1.0,388.9167,581.0,315.0
0.0,0.0,195.0,356.0
0.0,884.8142,281.6667,382.0
0.0,268.3333,260.0,194.0
0.0,0.0,346.6667,536.6667
0.0,165.75,346.6667,356.0
1.0,413.5,433.3333,722.6667
0.0,0.0,95.3333,185.0
1.0,579.9167,736.6667,365.0
0.0,63.75,260.0,137.0
0.0,76.5,216.6667,264.0
0.0,386.1833,370.0,384.0
1.0,782.5167,650.0,376.0
0.0,567.1667,827.6667,623.0
0.0,0.0,368.3333,300.0
1.0,206.05,455.0,255.0
0.0,0.0,151.6667,694.0
1.0,967.7309,455.0,210.0
0.0,0.0,260.0,320.0
0.0,191.25,65.0,331.0
0.0,2036.4167,390.0,324.0
0.0,497.25,433.3333,499.0
1.0,615.55,416.0,345.0
0.0,0.0,368.3333,168.3333
1.0,0.0,138.6667,250.0
0.0,2212.5,693.3333,292.0
1.0,0.0,216.6667,479.0
0.0,382.5,216.6667,0.0
0.0,359.1667,195.0,289.0
0.0,723.75,216.6667,811.0
1.0,10.5167,303.3333,596.0
1.0,439.5167,606.6667,432.0
0.0,0.0,801.6667,429.0
0.0,1095.6809,325.0,394.0
0.0,75.5,123.3333,16.0
1.0,477.05,1213.3333,378.0
0.0,632.0333,108.3333,257.0
1.0,304.8667,780.0,1268.0
1.0,408.0,433.3333,410.0
0.0,0.0,346.6667,474.0
0.0,0.0,216.6667,255.0
0.0,517.55,823.3333,382.0
0.0,0.0,268.6667,440.0
1.0,1720.75,541.6667,740.0
0.0,274.4667,309.3333,135.0
0.0,889.25,368.3333,200.0
0.0,0.0,216.6667,166.0
0.0,364.6,390.0,451.0
1.0,165.75,346.6667,275.0
1.0,367.5667,346.6667,163.0
0.0,53.6667,251.3333,91.3333
0.0,0.0,108.3333,198.0
1.0,606.0833,427.3333,259.0
0.0,1063.7167,433.3333,459.0
0.0,346.85,374.6667,96.0
0.0,0.0,455.0,250.0
0.0,320.6333,238.3333,165.0
0.0,261.0833,281.6667,275.0
0.0,0.0,173.3333,266.0
0.0,728.5834,325.0,287.0
0.0,1665.6167,368.3333,339.0
0.0,648.5333,1213.3333,562.0
1.0,510.0,303.3333,580.0
1.0,123.2,338.0,103.0
0.0,0.0,86.6667,271.0
1.0,138.4167,368.3333,50.0
0.0,0.0,216.6667,276.0
1.0,298.4167,520.0,175.0
0.0,320.6333,1213.3333,568.0
0.0,7.6667,86.6667,121.0
0.0,368.15,498.3333,344.0
0.0,884.8142,433.3333,338.0
0.0,0.0,346.6667,73.0
1.0,460.25,273.0,387.0
0.0,4476.9166,650.0,552.3333
1.0,984.9333,303.3333,760.0
0.0,510.0,513.3333,430.0
1.0,1050.5642,758.3333,410.0
1.0,191.25,216.6667,0.0
0.0,857.6667,303.3333,731.0
1.0,95.6667,520.0,125.0
0.0,564.3333,390.0,145.0
1.0,31.9167,216.6667,130.0
1.0,165.75,216.6667,355.0
1.0,8108.4727,476.6667,439.0
0.0,78.75,65.0,0.0
0.0,446.25,303.3333,357.0
1.0,1171.7309,736.6667,243.0
0.0,506.5333,410.0,220.0
0.0,369.75,238.3333,131.0
0.0,521.4,476.6667,393.0
1.0,891.2309,455.0,585.0
0.0,286.9167,108.3333,365.0
1.0,261.2333,520.0,146.0
1.0,166.4167,1083.3333,147.0
0.0,592.9167,281.6667,70.0
1.0,2616.4334,875.3333,357.6667
1.0,707.3334,476.6667,251.0
1.0,657.55,758.3333,408.0
0.0,0.0,260.0,464.0
0.0,191.25,99.6667,159.0
0.0,401.25,260.0,77.0
0.0,735.4167,346.6667,364.0
0.0,76.5,281.6667,0.0
0.0,1008.6667,138.6667,321.0
0.0,178.7,975.0,146.0
1.0,382.5,910.0,283.0
1.0,440.5,346.6667,535.0
0.0,884.8142,636.6667,213.0
0.0,33.0,238.3333,299.0
1.0,1905.8333,325.0,1461.0
0.0,447.95,346.6667,364.0
1.0,182.95,216.6667,55.0
1.0,78.3667,195.0,15.0
0.0,170.8167,130.0,99.0
0.0,39.5,86.6667,21.0
0.0,44.6667,151.6667,30.0
0.0,0.0,130.0,349.0
1.0,242.2833,368.3333,455.0
0.0,6939.3061,390.0,175.0
1.0,849.5333,520.0,220.0
1.0,1128.25,433.3333,376.0
0.0,329.6167,374.6667,420.0
1.0,242.25,390.0,1125.0
0.0,37.0,398.0,159.0
1.0,1211.25,693.3333,658.0
0.0,0.0,487.3333,383.0
0.0,15.0167,86.6667,0.0
1.0,2165.4809,794.3333,714.6667
1.0,481.5,650.0,335.0
0.0,884.8142,520.0,317.0
0.0,227.3667,151.6667,317.0
1.0,362.5833,216.6667,511.0
0.0,3358.8333,832.0,490.0
0.0,589.6333,628.3333,465.0
0.0,260.0,411.6667,283.0
0.0,0.0,374.6667,290.0
0.0,0.0,455.0,176.6667
0.0,0.0,0.0,62.0
1.0,1365.25,476.6667,508.0
0.0,187.8333,368.3333,35.0
0.0,1125.1667,758.3333,180.0
1.0,958.75,325.0,331.0
0.0,254.6,195.0,244.0
1.0,1964.4809,823.3333,640.0
0.0,275.4167,563.3333,447.0
1.0,82.0833,338.0,50.0
0.0,593.5833,99.6667,1006.0
0.0,224.8167,346.6667,140.0
1.0,562.4,1538.3333,453.0
0.0,0.0,143.0,178.0
0.0,0.0,216.6667,50.0
0.0,1711.75,520.0,42.0
1.0,269.2667,208.0,265.0
0.0,0.0,238.3333,376.0
0.0,0.0,216.6667,336.0
0.0,118.4167,433.3333,463.0
0.0,1305.7667,2210.0,120.0
0.0,0.0,303.3333,195.0
0.0,369.75,511.3333,240.0
1.0,537.0833,433.3333,402.0
0.0,257.0833,390.0,450.0
0.0,230.8,346.6667,601.0
0.0,457.4167,346.6667,390.0
1.0,159.4167,433.3333,427.0
1.0,884.8142,563.3333,340.0
0.0,0.0,130.0,233.0
0.0,459.8667,433.3333,595.0
0.0,0.0,433.3333,89.0
1.0,0.0,563.6667,338.0
0.0,549.4,130.0,177.0
1.0,465.4167,693.3333,535.0
0.0,158.3333,238.3333,141.6667
1.0,1253.6667,541.6667,346.0
1.0,0.0,247.0,226.0
0.0,30.5833,164.6667,70.0
0.0,0.0,216.6667,124.0
1.0,89.25,495.3333,281.0
1.0,322.0,628.3333,465.0
1.0,293.4333,238.3333,191.0
1.0,1273.9167,390.0,639.0
0.0,29.0833,130.0,51.0
0.0,178.8167,693.3333,368.0
0.0,506.1333,390.0,374.3333
0.0,125.05,390.0,205.0
1.0,422.5167,281.6667,388.0
0.0,0.0,303.3333,269.0
0.0,0.0,173.3333,117.0
1.0,485.2,563.6667,262.0
0.0,0.0,216.6667,378.0
0.0,2551.0,1733.3333,741.0
0.0,0.0,520.0,262.0
0.0,0.0,73.6667,246.0
1.0,255.0,715.0,485.0
0.0,224.3167,346.6667,272.0
0.0,233.5333,303.3333,94.0
0.0,0.0,411.6667,323.0
0.0,884.8142,1386.6667,150.0
1.0,105.0667,671.6667,208.0
0.0,0.0,56.3333,1.0
1.0,602.2667,541.6667,737.0
0.0,2719.5,1061.6667,324.0
0.0,0.0,86.6667,727.0
1.0,276.4833,520.0,225.0
1.0,471.8,476.6667,398.0
1.0,1700.0833,498.3333,460.0
0.0,1698.75,43.3333,330.0
0.0,0.0,606.6667,380.0
0.0,119.6667,325.0,497.6667
0.0,0.0,238.3333,185.0
0.0,532.3333,780.0,455.0
0.0,0.0,164.6667,695.6667
1.0,290.9,498.3333,116.0
0.0,0.0,390.0,287.0
1.0,140.25,563.3333,170.0
0.0,0.0,130.0,59.0
1.0,314.0667,520.0,445.0
0.0,316.1333,390.0,467.0
0.0,310.15,173.3333,147.0
0.0,856.9167,516.6667,391.0
0.0,1025.0642,359.6667,140.0
0.0,190.1,238.3333,258.0
1.0,78.3,303.3333,249.0
1.0,1313.1666,628.3333,428.0
0.0,171.7333,233.3333,219.0
0.0,0.0,455.0,214.0
0.0,222.4667,390.0,200.0
0.0,388.9167,260.0,268.0
0.0,0.0,260.0,338.0
0.0,0.0,0.0,0.0
0.0,0.0,303.3333,145.0
1.0,882.25,247.0,171.0
1.0,1049.9333,736.6667,634.0
0.0,0.0,229.6667,200.0
0.0,282.1167,606.6667,348.0
0.0,0.0,346.6667,398.0
0.0,725.6667,303.3333,258.0
1.0,2127.1333,433.3333,405.0
0.0,1002.0,541.6667,1200.0
1.0,259.2167,771.6667,396.6667
0.0,350.6667,208.0,204.0
1.0,640.2833,559.0,1115.0
1.0,598.4666,520.0,284.0
0.0,0.0,277.3333,154.0
1.0,1660.9167,606.6667,669.0
0.0,780.0834,91.0,0.0
0.0,321.0,693.3333,370.0
0.0,0.0,265.0,153.0
0.0,0.0,325.0,394.0
1.0,382.5,281.6667,411.0
0.0,1040.3975,346.6667,1372.0
1.0,223.6,442.0,330.0
0.0,61.0,411.6667,160.0
0.0,0.0,238.3333,235.0
0.0,425.0667,520.0,413.0
0.0,286.9167,541.6667,335.0
1.0,908.8667,476.6667,600.0
1.0,123.4333,151.6667,714.6667
0.0,0.0,281.6667,157.0
0.0,1022.75,866.6667,480.0
0.0,42.6167,216.6667,380.0
1.0,210.4167,346.6667,300.0
1.0,0.0,476.6667,328.0
1.0,237.6667,780.0,270.0
0.0,293.25,281.6667,300.0
0.0,19.1667,0.0,0.0
0.0,95.6667,108.3333,228.0
1.0,607.05,182.0,906.0
0.0,0.0,260.0,251.0
1.0,203.6333,346.6667,365.0
0.0,0.0,195.0,90.0
0.0,860.6667,433.3333,736.0
0.0,178.5,238.3333,218.0
1.0,887.25,866.6667,650.0
1.0,54.5833,0.0,113.0
0.0,0.0,374.6667,401.0
1.0,109.6833,303.3333,167.0
0.0,99.4167,281.6667,202.0
0.0,153.0,173.3333,345.0
1.0,832.7,498.3333,605.0
0.0,15.9167,216.6667,21.0
0.0,0.0,374.6667,322.0
1.0,286.9167,325.0,392.0
0.0,1142.5,65.0,291.0
0.0,81.3667,433.3333,160.0
1.0,535.5,563.3333,382.0
1.0,395.25,520.0,180.0
0.0,0.0,86.6667,261.0
0.0,31.9167,151.6667,60.0
1.0,517.3167,368.3333,303.0
0.0,0.0,312.0,517.0
0.0,1411.3334,540.0,440.0
0.0,192.4,780.0,420.0
0.0,548.4167,346.6667,678.0
0.0,159.4167,390.0,410.0
0.0,0.0,433.3333,164.0
1.0,127.5,130.0,364.0
0.0,12.75,65.0,0.0
0.0,10.1667,173.3333,0.0
1.0,178.5,346.6667,285.0
0.0,1677.9167,320.6667,709.0
0.0,93.9167,108.3333,81.0
0.0,154.5,273.3333,75.0
0.0,0.0,143.0,93.0
0.0,358.0167,164.6667,240.0
0.0,656.6667,645.6667,579.0
1.0,193.4,758.3333,379.0
0.0,212.0333,433.3333,450.0
1.0,221.0834,99.6667,300.0
0.0,121.1667,173.3333,251.0
1.0,612.0,1083.3333,320.0
0.0,4689.4333,216.6667,450.0
0.0,116.0667,303.3333,215.0
1.0,0.0,281.6667,90.0
0.0,1290.3167,433.3333,427.0
0.0,0.0,303.3333,317.0
0.0,1020.1667,292.0,256.0
0.0,9.5833,931.6667,258.0
0.0,795.9167,325.0,280.0
1.0,191.25,1083.3333,345.0
0.0,25.5,130.0,0.0
0.0,188.0833,368.3333,80.0
0.0,329.25,455.0,285.0
1.0,669.6667,606.6667,479.0
1.0,618.4167,758.3333,101.0
1.0,669.4167,801.6667,627.0
1.0,481.4333,715.0,643.0
0.0,647.0,346.6667,35.0
0.0,0.0,303.3333,406.0
0.0,852.5833,541.6667,546.0
1.0,484.9667,346.6667,300.0
1.0,372.5833,455.0,320.0
0.0,107.0833,108.3333,265.0
0.0,84.0833,130.0,108.0
0.0,585.1333,378.3333,582.0
0.0,131.25,325.0,120.0
1.0,19.8167,346.6667,80.0
0.0,0.0,0.0,60.0
0.0,3040.5833,498.3333,401.0
0.0,231.4333,433.3333,193.0
0.0,114.75,468.0,0.0
1.0,295.8333,606.6667,309.0
0.0,216.8333,216.6667,145.0
0.0,383.1,433.3333,605.0
0.0,0.0,606.6667,302.0
0.0,360.4667,216.6667,194.0
0.0,3312.1354,541.6667,264.0
0.0,0.0,285.0,190.0
0.0,0.0,195.0,158.0
0.0,30.5833,65.0,0.0
0.0,108.8667,368.3333,206.0
0.0,765.0833,671.6667,257.0
0.0,260.7333,216.6667,130.0
0.0,280.0667,199.3333,350.0
1.0,731.25,390.0,265.0
0.0,0.0,173.3333,337.0
0.0,0.0,216.6667,235.0
0.0,360.55,173.3333,245.0
1.0,1159.25,390.0,264.0
0.0,31.9167,0.0,0.0
1.0,1617.2309,866.6667,560.0
1.0,15.1333,238.3333,419.0
0.0,0.0,498.3333,255.0
0.0,0.0,65.0,40.0
0.0,1225.1666,758.3333,382.0
1.0,1365.9142,650.0,350.0
1.0,0.0,455.0,278.0
0.0,6.4333,195.0,0.0
0.0,0.0,117.0,60.0
0.0,777.75,541.6667,208.0
0.0,541.9167,346.6667,100.0
1.0,586.5,368.3333,474.0
1.0,475.3334,910.0,145.0
0.0,369.5333,563.3333,233.0
0.0,382.5,281.6667,474.0
0.0,0.0,238.3333,180.0
0.0,414.4167,650.0,200.0
0.0,484.1667,368.3333,160.0
0.0,141.0,303.3333,417.0
0.0,178.15,374.6667,148.0
0.0,0.0,195.0,348.0
0.0,0.0,244.3333,933.0
0.0,0.0,173.3333,345.0
0.0,126.0,433.3333,109.6667
0.0,598.7833,216.6667,447.0
0.0,0.0,229.6667,351.0
1.0,429.7667,303.3333,440.0
0.0,0.0,817.6667,592.0
0.0,276.1667,173.3333,60.0
1.0,415.5,433.3333,337.0
0.0,450.75,346.6667,266.0
1.0,159.4167,216.6667,313.0
0.0,1468.5834,368.3333,17.0
0.0,280.5,366.6667,218.0
0.0,568.0833,238.3333,190.0
0.0,398.0,325.0,240.0
0.0,1290.5834,715.0,300.0
0.0,558.6333,374.6667,446.0
0.0,0.0,130.0,48.0
0.0,0.0,216.6667,639.0
0.0,722.9167,325.0,228.0
0.0,204.3667,0.0,449.0
0.0,235.9167,476.6667,140.0
1.0,165.75,238.3333,406.0
0.0,289.15,43.3333,175.0
0.0,767.75,0.0,300.0
0.0,0.0,374.6667,281.0
0.0,22.0833,65.0,76.0
1.0,685.25,344.0,380.0
0.0,191.25,173.3333,61.0
0.0,38.25,433.3333,145.0
0.0,653.5,476.6667,504.0
0.0,90.0,173.3333,222.0
1.0,2800.6666,1733.3333,1047.0
0.0,1822.6334,1213.3333,1140.0
1.0,0.0,953.3333,538.0
0.0,0.0,650.0,877.0
0.0,2225.0666,606.6667,168.0
0.0,1414.8334,1776.6667,1055.0
0.0,716.8334,138.6667,185.0
1.0,1300.5,996.6667,482.0
0.0,2835.1666,2210.0,1340.0
1.0,138.8,2990.0,618.0
0.0,1120.0,1430.0,1028.0
0.0,0.0,260.0,502.0
0.0,0.0,563.3333,458.0
1.0,127.5,1040.0,676.0
0.0,0.0,970.6667,710.0
0.0,0.0,563.3333,642.0
1.0,2003.1666,3926.0,1253.0
0.0,296.6666,624.0,527.0
1.0,701.3334,520.0,24.0
1.0,0.0,780.0,384.0
1.0,994.6666,433.3333,674.0
0.0,0.0,0.0,386.0
0.0,60.0,563.3333,422.0
0.0,1103.1666,520.0,596.0
0.0,165.7,260.0,287.0
0.0,510.0,390.0,1111.0
0.0,0.0,780.0,743.0
1.0,2.1666,780.0,666.0
0.0,331.5,433.3333,740.6667
0.0,0.0,606.6667,640.0
0.0,982.5,1126.6667,502.0
0.0,0.0,1308.6667,1115.0
0.0,2116.3334,910.0,1173.0
1.0,2080.6,1300.0,1550.0
0.0,777.8666,946.0,820.0
0.0,548.3334,823.3333,1845.0
0.0,870.6668,433.3333,700.0
1.0,1402.6666,866.6667,407.0
0.0,267.3334,520.0,357.0
0.0,0.0,815.0,467.0
0.0,1040.0,390.0,140.0
1.0,315.7,1256.6667,645.0
0.0,382.5,823.3333,175.0
1.0,25.5,866.6667,270.0
1.0,2297.7618,736.6667,424.0
0.0,0.0,488.6667,448.0
0.0,1174.0,520.0,306.0
0.0,0.0,401.6667,615.0
1.0,371.0,866.6667,384.0
1.0,1224.0,910.0,810.0
0.0,267.8334,650.0,155.0
0.0,1504.8,650.0,1026.0
1.0,1769.6284,2210.0,1840.0
0.0,33.0,780.0,498.3333
0.0,1349.0,606.6667,900.0
0.0,0.0,346.6667,277.0
1.0,331.5,520.0,520.0
0.0,476.5334,688.0,600.0
0.0,490.8334,693.3333,412.0
0.0,0.0,346.6667,60.0
0.0,535.5,260.0,316.0
0.0,0.0,797.3333,200.0
0.0,0.0,242.6667,425.0
0.0,0.0,476.6667,213.0
0.0,1505.3334,2166.6667,360.0
0.0,251.1666,606.6667,396.0
0.0,28.4334,260.0,70.0
1.0,0.0,953.3333,758.0
0.0,1237.6666,866.6667,120.0
1.0,1419.6,1560.0,1058.0
0.0,2408.6668,921.6667,1709.0
0.0,673.0666,606.6667,2122.0
0.0,382.5,780.0,215.0
1.0,2223.0618,2600.0,1888.0
0.0,3520.9618,970.6667,1557.0
0.0,592.1334,433.3333,882.0
0.0,0.0,488.6667,618.0
0.0,679.8334,346.6667,425.0
1.0,318.8334,476.6667,170.0
0.0,366.0,6110.0,374.0
0.0,63.8334,1516.6667,406.0
0.0,0.0,838.0,544.0
0.0,0.0,346.6667,595.0
0.0,88.6666,650.0,1189.0
1.0,2110.3334,1993.3333,1123.0
0.0,0.0,520.0,830.0
1.0,1211.3334,1126.6667,700.0
0.0,794.1666,216.6667,881.0
0.0,1540.8666,346.6667,1138.3333
1.0,153.1666,969.3333,468.0
0.0,398.0666,433.3333,723.0
1.0,1853.6284,3900.0,1400.0
0.0,394.0,390.0,773.0
1.0,29.0334,910.0,768.0
0.0,573.8334,580.6667,390.0
0.0,1368.9,1300.0,760.0
0.0,255.0,520.0,173.3333
0.0,136.3334,924.6667,430.0
1.0,152.3334,303.3333,280.0
0.0,2423.8284,606.6667,586.0
0.0,0.0,780.0,640.0
0.0,777.7334,476.6667,960.0
0.0,0.0,346.6667,1090.0
1.0,223.2334,1733.3333,1331.6667
0.0,1020.0,1213.3333,835.0
1.0,765.0,1213.3333,1311.0
0.0,1020.0,910.0,246.0
0.0,5851.1668,2426.6667,466.0
0.0,0.0,303.3333,227.0
0.0,230.6,216.6667,578.0
1.0,624.8334,953.3333,591.0
0.0,948.8334,780.0,687.0
0.0,1769.6284,520.0,613.0
0.0,0.0,260.0,623.0
0.0,346.4334,1950.0,581.0
0.0,109.6334,563.3333,394.0
1.0,3066.3334,1906.6667,740.0
0.0,548.2,476.6667,1040.0
1.0,861.8334,866.6667,699.0
1.0,0.0,1993.3333,1310.0
0.0,0.0,260.0,0.0
1.0,20.6666,771.3333,1177.6667
0.0,854.2,1126.6667,1137.0
0.0,732.4,749.3333,326.0
0.0,0.0,866.6667,568.0
0.0,801.9,606.6667,620.0
0.0,0.0,390.0,30.0
0.0,227.2,1040.0,661.0
0.0,2634.3666,650.0,712.0
0.0,0.0,303.3333,188.0
0.0,2020.5,376.6667,1307.0
0.0,51.7334,780.0,384.0
1.0,1108.2334,2773.3333,699.0
0.0,0.0,173.3333,459.0
0.0,252.5,650.0,442.0
0.0,0.0,346.6667,898.0
0.0,140.3334,1092.0,799.0
0.0,1123.1,823.3333,897.0
0.0,0.0,1733.3333,273.0
0.0,0.0,173.3333,604.0
1.0,0.0,1733.3333,237.0
0.0,0.0,1083.3333,803.0
0.0,0.0,346.6667,301.0
1.0,1147.5,1386.6667,846.0
1.0,688.6666,563.3333,638.0
0.0,1062.8334,1516.6667,1060.0
0.0,1976.3334,563.3333,1448.0
1.0,1229.5,1386.6667,724.0
1.0,545.5334,520.0,680.0
